,ItemID,two_bundle_index,camera_model,deltaN,dic_index,dictIdx_top2,price,fake_brand_id
7232,37745552927,"[3, 6]",700d,11,DK06,DK,10,0
7233,37745552927,"[3, 6]",700d,11,FD01,FD,5,0
7234,37745552927,"[3, 6]",700d,11,MO02,MO,20,0
7235,37745552927,"[3, 6]",700d,11,QT04,QT,10,0
7236,37745552927,"[3, 6]",700d,11,RG02,RG,10,0
7237,37745552927,"[3, 6]",700d,11,SJ03,SJ,100,0
7238,37745552927,"[3, 6]",700d,11,UV01,UV,30,0
7239,37745552927,"[3, 6]",700d,11,XB07,XB,100,0
7240,37745552927,"[3, 6]",700d,11,ZG01,ZG,30,0
7241,40148868087,"[3, 6]",700d,2,SJ28,SJ,20,0
7242,40148868087,"[3, 6]",700d,2,SJ07,SJ,40,0
7243,40175359932,"[3, 6]",700d,1,DC01,DC,75,0
7244,42981617542,"[3, 6]",700d,8,CC22,CC,35,0
7245,42981617542,"[3, 6]",700d,8,DC08,DC,60,0
7246,42981617542,"[3, 6]",700d,8,MO03,MO,5,0
7247,42981617542,"[3, 6]",700d,8,CC18,CC,60,0
7248,42981617542,"[3, 6]",700d,8,DC09,DC,Unknown,0
7249,42981617542,"[3, 6]",700d,8,FH02,FH,unknown,1
7250,42981617542,"[3, 6]",700d,8,PZ07,PZ,125,0
7251,42981617542,"[3, 6]",700d,8,YK05,YK,15,0
7252,44069100271,"[3, 6]",700d,3,CC08,CC,55,0
7253,44069100271,"[3, 6]",700d,3,CC06,CC,22,0
7254,44069100271,"[3, 6]",700d,3,DC02,DC,100,0
7255,5.22086E+11,"[3, 6]",700d,2,DC01,DC,75,0
7256,5.22086E+11,"[3, 6]",700d,2,UV01,UV,30,0
7257,5.22744E+11,"[3, 6]",700d,3,CC33,CC,30,0
7258,5.22744E+11,"[3, 6]",700d,3,CC02,CC,25,0
7259,5.22744E+11,"[3, 6]",700d,3,DC01,DC,75,0
7260,42681494957,"[3, 6]",700d,18,BU01,BU,15,0
7261,42681494957,"[3, 6]",700d,18,CC19,CC,39,0
7262,42681494957,"[3, 6]",700d,18,DC05,DC,Unknown,0
7263,42681494957,"[3, 6]",700d,18,DK01,DK,10,0
7264,42681494957,"[3, 6]",700d,18,DZ01,DZ,20,0
7265,42681494957,"[3, 6]",700d,18,FD01,FD,5,0
7266,42681494957,"[3, 6]",700d,18,JB01,JB,20,0
7267,42681494957,"[3, 6]",700d,18,ND03,ND,15,0
7268,42681494957,"[3, 6]",700d,18,QC02,QC,10,0
7269,42681494957,"[3, 6]",700d,18,RG03,RG,10,0
7270,42681494957,"[3, 6]",700d,18,SP01,SP,10,0
7271,42681494957,"[3, 6]",700d,18,MO15,MO,15,0
7272,42681494957,"[3, 6]",700d,18,UV36,UV,40,0
7273,42681494957,"[3, 6]",700d,18,XB05,XB,100,1
7274,42681494957,"[3, 6]",700d,18,XN01,XN,10,0
7275,42681494957,"[3, 6]",700d,18,YD01,YD,30,0
7276,42681494957,"[3, 6]",700d,18,YK01,YK,20,0
7277,42681494957,"[3, 6]",700d,18,ZG07,ZG,20,0
7278,37443266749,"[3, 6]",700d,1,DC21,DC,50,0
7279,43452978184,"[3, 6]",700d,9,CC39,CC,35,0
7280,43452978184,"[3, 6]",700d,9,DK01,DK,10,0
7281,43452978184,"[3, 6]",700d,9,FD01,FD,5,0
7282,43452978184,"[3, 6]",700d,9,JZ03,JZ,5,0
7283,43452978184,"[3, 6]",700d,9,MO08,MO,10,0
7284,43452978184,"[3, 6]",700d,9,SJ09,SJ,300,0
7285,43452978184,"[3, 6]",700d,9,UV10,UV,30,1
7286,43452978184,"[3, 6]",700d,9,XB06,XB,50,1
7287,43452978184,"[3, 6]",700d,9,ZG01,ZG,30,0
7288,25673844634,"[3, 6]",700d,17,BU01,BU,15,0
7289,25673844634,"[3, 6]",700d,17,CC08,CC,55,0
7290,25673844634,"[3, 6]",700d,17,DK17,DK,15,0
7291,25673844634,"[3, 6]",700d,17,FD01,FD,5,0
7292,25673844634,"[3, 6]",700d,17,FW01,FW,,0
7293,25673844634,"[3, 6]",700d,17,FW07,FW,,0
7294,25673844634,"[3, 6]",700d,17,JB01,JB,20,0
7295,25673844634,"[3, 6]",700d,17,JZ03,JZ,5,0
7296,25673844634,"[3, 6]",700d,17,LP02,LP,,0
7297,25673844634,"[3, 6]",700d,17,MO01,MO,25,0
7298,25673844634,"[3, 6]",700d,17,MO02,MO,20,0
7299,25673844634,"[3, 6]",700d,17,SP02,SP,10,0
7300,25673844634,"[3, 6]",700d,17,UV01,UV,30,0
7301,25673844634,"[3, 6]",700d,17,XB07,XB,100,0
7302,25673844634,"[3, 6]",700d,17,XN01,XN,10,0
7303,25673844634,"[3, 6]",700d,17,XN07,XN,80,0
7304,25673844634,"[3, 6]",700d,17,ZG01,ZG,30,0
7305,23924620234,"[3, 6]",700d,4,DC02,DC,100,0
7306,23924620234,"[3, 6]",700d,4,GJ04,GJ,20,0
7307,23924620234,"[3, 6]",700d,4,PZ08,PZ,50,0
7308,23924620234,"[3, 6]",700d,4,SJ29,SJ,50,0
7309,40452911197,"[3, 6]",700d,7,CC22,CC,35,0
7310,40452911197,"[3, 6]",700d,7,QT02,QT,38,0
7311,40452911197,"[3, 6]",700d,7,CC21,CC,20,0
7312,40452911197,"[3, 6]",700d,7,DC21,DC,50,0
7313,40452911197,"[3, 6]",700d,7,JB01,JB,20,0
7314,40452911197,"[3, 6]",700d,7,QC02,QC,10,0
7315,40452911197,"[3, 6]",700d,7,QT19,QT,20,0
7316,43853759026,"[3, 6]",700d,4,CC08,CC,55,0
7317,43853759026,"[3, 6]",700d,4,CC06,CC,22,0
7318,43853759026,"[3, 6]",700d,4,DC02,DC,100,0
7319,43853759026,"[3, 6]",700d,4,SJ01,SJ,35,0
7320,44881048637,"[3, 6]",700d,7,CC07,CC,33,0
7321,44881048637,"[3, 6]",700d,7,DC21,DC,50,0
7322,44881048637,"[3, 6]",700d,7,MO04,MO,10,0
7323,44881048637,"[3, 6]",700d,7,UV03,UV,30,0
7324,44881048637,"[3, 6]",700d,7,XB50,XB,150,0
7325,44881048637,"[3, 6]",700d,7,XN07,XN,80,0
7326,44881048637,"[3, 6]",700d,7,YK13,YK,10,0
7327,5.22864E+11,"[3, 6]",700d,16,BU01,BU,15,0
7328,5.22864E+11,"[3, 6]",700d,16,DC01,DC,75,0
7329,5.22864E+11,"[3, 6]",700d,16,DK01,DK,10,0
7330,5.22864E+11,"[3, 6]",700d,16,FD01,FD,5,0
7331,5.22864E+11,"[3, 6]",700d,16,GJ01,GJ,50,0
7332,5.22864E+11,"[3, 6]",700d,16,JB01,JB,20,0
7333,5.22864E+11,"[3, 6]",700d,16,JZ03,JZ,5,0
7334,5.22864E+11,"[3, 6]",700d,16,QC02,QC,10,0
7335,5.22864E+11,"[3, 6]",700d,16,SJ28,SJ,20,0
7336,5.22864E+11,"[3, 6]",700d,16,SP01,SP,10,0
7337,5.22864E+11,"[3, 6]",700d,16,MO08,MO,10,0
7338,5.22864E+11,"[3, 6]",700d,16,UV01,UV,30,0
7339,5.22864E+11,"[3, 6]",700d,16,XB07,XB,100,0
7340,5.22864E+11,"[3, 6]",700d,16,YK01,YK,20,0
7341,5.22864E+11,"[3, 6]",700d,16,ZG01,ZG,30,0
7342,5.22864E+11,"[3, 6]",700d,16,CC07,CC,33,0
7343,36513357018,"[3, 6]",700d,13,BU01,BU,15,0
7344,36513357018,"[3, 6]",700d,13,CC06,CC,22,0
7345,36513357018,"[3, 6]",700d,13,DC13,DC,50,0
7346,36513357018,"[3, 6]",700d,13,DK01,DK,10,0
7347,36513357018,"[3, 6]",700d,13,FD01,FD,5,0
7348,36513357018,"[3, 6]",700d,13,QT01,QT,30,0
7349,36513357018,"[3, 6]",700d,13,SP01,SP,10,0
7350,36513357018,"[3, 6]",700d,13,JD03,JD,20,0
7351,36513357018,"[3, 6]",700d,13,UV29,UV,35,0
7352,36513357018,"[3, 6]",700d,13,WD01,WD,15,0
7353,36513357018,"[3, 6]",700d,13,XB21,XB,110,0
7354,36513357018,"[3, 6]",700d,13,YK01,YK,20,0
7355,36513357018,"[3, 6]",700d,13,ZG01,ZG,30,0
7356,18352298789,"[3, 6]",700d,5,CC16,CC,50,0
7357,18352298789,"[3, 6]",700d,5,DC13,DC,50,0
7358,18352298789,"[3, 6]",700d,5,CC15,CC,100,0
7359,18352298789,"[3, 6]",700d,5,DC02,DC,100,0
7360,18352298789,"[3, 6]",700d,5,QT15,QT,20,0
7361,23969324559,"[3, 6]",700d,10,CC19,CC,39,0
7362,23969324559,"[3, 6]",700d,10,DC14,DC,50,0
7363,23969324559,"[3, 6]",700d,10,UV36,UV,40,0
7364,23969324559,"[3, 6]",700d,10,XB05,XB,100,1
7365,23969324559,"[3, 6]",700d,10,CC18,CC,60,0
7366,23969324559,"[3, 6]",700d,10,DC02,DC,100,0
7367,23969324559,"[3, 6]",700d,10,GJ03,GJ,30,1
7368,23969324559,"[3, 6]",700d,10,UV54,UV,30,0
7369,23969324559,"[3, 6]",700d,10,WD04,WD,30,0
7370,23969324559,"[3, 6]",700d,10,XB06,XB,50,1
7371,24291960195,"[3, 6]",700d,4,CC29,CC,28,0
7372,24291960195,"[3, 6]",700d,4,UV36,UV,40,0
7373,24291960195,"[3, 6]",700d,4,CC30,CC,50,1
7374,24291960195,"[3, 6]",700d,4,UV54,UV,30,0
7375,43426870825,"[3, 6]",700d,12,FP01,FP,,0
7376,43426870825,"[3, 6]",700d,12,JZ08,JZ,10,0
7377,43426870825,"[3, 6]",700d,12,CC21,CC,20,0
7378,43426870825,"[3, 6]",700d,12,DC08,DC,60,0
7379,43426870825,"[3, 6]",700d,12,DK01,DK,10,0
7380,43426870825,"[3, 6]",700d,12,JB01,JB,20,0
7381,43426870825,"[3, 6]",700d,12,JZ05,JZ,5,0
7382,43426870825,"[3, 6]",700d,12,QC02,QC,10,0
7383,43426870825,"[3, 6]",700d,12,MO06,MO,20,0
7384,43426870825,"[3, 6]",700d,12,WD01,WD,15,0
7385,43426870825,"[3, 6]",700d,12,XB05,XB,100,1
7386,43426870825,"[3, 6]",700d,12,XB06,XB,50,1
7387,38631814095,"[3, 6]",700d,13,CC08,CC,55,0
7388,38631814095,"[3, 6]",700d,13,DC15,DC,80,0
7389,38631814095,"[3, 6]",700d,13,DK01,DK,10,0
7390,38631814095,"[3, 6]",700d,13,FD05,FD,5,0
7391,38631814095,"[3, 6]",700d,13,PZ08,PZ,50,0
7392,38631814095,"[3, 6]",700d,13,QT14,QT,10,0
7393,38631814095,"[3, 6]",700d,13,SP03,SP,15,0
7394,38631814095,"[3, 6]",700d,13,MO01,MO,25,0
7395,38631814095,"[3, 6]",700d,13,UV02,UV,30,1
7396,38631814095,"[3, 6]",700d,13,XB06,XB,50,1
7397,38631814095,"[3, 6]",700d,13,XN01,XN,10,0
7398,38631814095,"[3, 6]",700d,13,XN07,XN,80,0
7399,38631814095,"[3, 6]",700d,13,ZG01,ZG,30,0
7400,36574928690,"[3, 6]",700d,9,CC16,CC,50,0
7401,36574928690,"[3, 6]",700d,9,DC07,DC,60,0
7402,36574928690,"[3, 6]",700d,9,DK01,DK,10,0
7403,36574928690,"[3, 6]",700d,9,JZ02,JZ,5,0
7404,36574928690,"[3, 6]",700d,9,JZ04,JZ,10,0
7405,36574928690,"[3, 6]",700d,9,MO01,MO,25,0
7406,36574928690,"[3, 6]",700d,9,UV31,UV,30,1
7407,36574928690,"[3, 6]",700d,9,XB60,XB,150,0
7408,36574928690,"[3, 6]",700d,9,ZG01,ZG,30,0
7409,44331296085,"[3, 6]",700d,11,CC33,CC,30,0
7410,44331296085,"[3, 6]",700d,11,DC10,DC,60,0
7411,44331296085,"[3, 6]",700d,11,DK15,DK,12,0
7412,44331296085,"[3, 6]",700d,11,MO02,MO,20,0
7413,44331296085,"[3, 6]",700d,11,QT01,QT,30,0
7414,44331296085,"[3, 6]",700d,11,QT07,QT,5,0
7415,44331296085,"[3, 6]",700d,11,SJ01,SJ,35,0
7416,44331296085,"[3, 6]",700d,11,UV01,UV,30,0
7417,44331296085,"[3, 6]",700d,11,WD01,WD,15,0
7418,44331296085,"[3, 6]",700d,11,XB70,XB,180,1
7419,44331296085,"[3, 6]",700d,11,YK01,YK,20,0
7420,43473279886,"[3, 6]",700d,1,CC33,CC,30,0
7421,44021641588,"[3, 7]",700d,16,CC07,CC,33,0
7422,44021641588,"[3, 7]",700d,16,DC01,DC,75,0
7423,44021641588,"[3, 7]",700d,16,XB07,XB,100,0
7424,44021641588,"[3, 7]",700d,16,MO08,MO,10,0
7425,44021641588,"[3, 7]",700d,16,DK01,DK,10,0
7426,44021641588,"[3, 7]",700d,16,BU01,BU,15,0
7427,44021641588,"[3, 7]",700d,16,SJ28,SJ,20,0
7428,44021641588,"[3, 7]",700d,16,JB01,JB,20,0
7429,44021641588,"[3, 7]",700d,16,QC02,QC,10,0
7430,44021641588,"[3, 7]",700d,16,JZ03,JZ,5,0
7431,44021641588,"[3, 7]",700d,16,FD01,FD,5,0
7432,44021641588,"[3, 7]",700d,16,SP01,SP,10,0
7433,44021641588,"[3, 7]",700d,16,YK01,YK,20,0
7434,44021641588,"[3, 7]",700d,16,UV01,UV,30,0
7435,44021641588,"[3, 7]",700d,16,ZG01,ZG,30,0
7436,44021641588,"[3, 7]",700d,16,GJ01,GJ,50,0
7437,18999829018,"[3, 7]",700d,5,CC40,CC,55,0
7438,18999829018,"[3, 7]",700d,5,CC39,CC,35,0
7439,18999829018,"[3, 7]",700d,5,DC20,DC,100,0
7440,18999829018,"[3, 7]",700d,5,SJ33,SJ,130,0
7441,18999829018,"[3, 7]",700d,5,XN19,XN,45,0
7442,24596036343,"[3, 7]",700d,3,PZ07,PZ,125,0
7443,24596036343,"[3, 7]",700d,3,XN06,XN,80,0
7444,24596036343,"[3, 7]",700d,3,SJ16,SJ,150,0
7445,45219159638,"[3, 7]",700d,15,DC10,DC,60,0
7446,45219159638,"[3, 7]",700d,15,CD02,CD,30,0
7447,45219159638,"[3, 7]",700d,15,XN09,XN,10,0
7448,45219159638,"[3, 7]",700d,15,XB07,XB,100,0
7449,45219159638,"[3, 7]",700d,15,BD05,BD,25,0
7450,45219159638,"[3, 7]",700d,15,UV01,UV,30,0
7451,45219159638,"[3, 7]",700d,15,ZG01,ZG,30,0
7452,45219159638,"[3, 7]",700d,15,MS01,MS,unknown,0
7453,45219159638,"[3, 7]",700d,15,YK01,YK,20,0
7454,45219159638,"[3, 7]",700d,15,SP01,SP,10,0
7455,45219159638,"[3, 7]",700d,15,DC07,DC,60,0
7456,45219159638,"[3, 7]",700d,15,SJ18,SJ,50,0
7457,45219159638,"[3, 7]",700d,15,MO12,MO,5,0
7458,45219159638,"[3, 7]",700d,15,BU01,BU,15,0
7459,45219159638,"[3, 7]",700d,15,CC02,CC,25,0
7460,40565901878,"[3, 7]",700d,12,JZ01,JZ,8,0
7461,40565901878,"[3, 7]",700d,12,MO06,MO,20,0
7462,40565901878,"[3, 7]",700d,12,ZG01,ZG,30,0
7463,40565901878,"[3, 7]",700d,12,SP01,SP,10,0
7464,40565901878,"[3, 7]",700d,12,FD01,FD,5,0
7465,40565901878,"[3, 7]",700d,12,BU01,BU,15,0
7466,40565901878,"[3, 7]",700d,12,DK15,DK,12,0
7467,40565901878,"[3, 7]",700d,12,QC02,QC,10,0
7468,40565901878,"[3, 7]",700d,12,UV19,UV,30,0
7469,40565901878,"[3, 7]",700d,12,CC07,CC,33,0
7470,40565901878,"[3, 7]",700d,12,XB65,XB,80,0
7471,40565901878,"[3, 7]",700d,12,DC20,DC,100,0
7472,36613205733,"[3, 7]",700d,19,CC16,CC,50,0
7473,36613205733,"[3, 7]",700d,19,XB36,XB,50,0
7474,36613205733,"[3, 7]",700d,19,ZG07,ZG,20,0
7475,36613205733,"[3, 7]",700d,19,UV36,UV,40,0
7476,36613205733,"[3, 7]",700d,19,SP02,SP,10,0
7477,36613205733,"[3, 7]",700d,19,FD01,FD,5,0
7478,36613205733,"[3, 7]",700d,19,QC02,QC,10,0
7479,36613205733,"[3, 7]",700d,19,YK02,YK,20,0
7480,36613205733,"[3, 7]",700d,19,BU01,BU,15,0
7481,36613205733,"[3, 7]",700d,19,MO01,MO,25,0
7482,36613205733,"[3, 7]",700d,19,DK09,DK,15,0
7483,36613205733,"[3, 7]",700d,19,MO16,MO,10,0
7484,36613205733,"[3, 7]",700d,19,JB01,JB,20,0
7485,36613205733,"[3, 7]",700d,19,FC01,FC,5,0
7486,36613205733,"[3, 7]",700d,19,FP02,FP,,0
7487,36613205733,"[3, 7]",700d,19,DC14,DC,50,0
7488,36613205733,"[3, 7]",700d,19,JC02,JC,,0
7489,36613205733,"[3, 7]",700d,19,EJ01,EJ,10,1
7490,36613205733,"[3, 7]",700d,19,YD01,YD,30,0
7491,43859660891,"[3, 7]",700d,1,DC01,DC,75,0
7492,38708270318,"[3, 7]",700d,2,SJ01,SJ,35,0
7493,38708270318,"[3, 7]",700d,2,DC01,DC,75,0
7494,35540978058,"[3, 7]",700d,12,CC45,CC,44,0
7495,35540978058,"[3, 7]",700d,12,QT01,QT,30,0
7496,35540978058,"[3, 7]",700d,12,XB06,XB,50,1
7497,35540978058,"[3, 7]",700d,12,DK01,DK,10,0
7498,35540978058,"[3, 7]",700d,12,FD05,FD,5,0
7499,35540978058,"[3, 7]",700d,12,XN07,XN,80,0
7500,35540978058,"[3, 7]",700d,12,YK01,YK,20,0
7501,35540978058,"[3, 7]",700d,12,SP01,SP,10,0
7502,35540978058,"[3, 7]",700d,12,UV21,UV,30,0
7503,35540978058,"[3, 7]",700d,12,DC15,DC,80,0
7504,35540978058,"[3, 7]",700d,12,PZ09,PZ,unknown,0
7505,35540978058,"[3, 7]",700d,12,ZG01,ZG,30,0
7506,26519380192,"[3, 7]",700d,12,CC08,CC,55,0
7507,26519380192,"[3, 7]",700d,12,UV26,UV,30,0
7508,26519380192,"[3, 7]",700d,12,XB44,XB,unknown,0
7509,26519380192,"[3, 7]",700d,12,DK12,DK,15,0
7510,26519380192,"[3, 7]",700d,12,DC20,DC,100,0
7511,26519380192,"[3, 7]",700d,12,CC44,CC,250,0
7512,26519380192,"[3, 7]",700d,12,UV28,UV,30,0
7513,26519380192,"[3, 7]",700d,12,XB42,XB,unknown,0
7514,26519380192,"[3, 7]",700d,12,DK17,DK,15,0
7515,26519380192,"[3, 7]",700d,12,DC02,DC,100,0
7516,26519380192,"[3, 7]",700d,12,QT04,QT,10,0
7517,26519380192,"[3, 7]",700d,12,SJ21,SJ,200,0
7518,5.21514E+11,"[3, 7]",700d,8,SJ23,SJ,25,0
7519,5.21514E+11,"[3, 7]",700d,8,CC05,CC,15,0
7520,5.21514E+11,"[3, 7]",700d,8,DC14,DC,50,0
7521,5.21514E+11,"[3, 7]",700d,8,SJ07,SJ,40,0
7522,5.21514E+11,"[3, 7]",700d,8,CC06,CC,22,0
7523,5.21514E+11,"[3, 7]",700d,8,DC02,DC,100,0
7524,5.21514E+11,"[3, 7]",700d,8,ND01,ND,30,0
7525,5.21514E+11,"[3, 7]",700d,8,PZ01,PZ,100,0
7526,18053093587,"[3, 7]",700d,7,CC07,CC,33,0
7527,18053093587,"[3, 7]",700d,7,XB08,XB,50,0
7528,18053093587,"[3, 7]",700d,7,CC08,CC,55,0
7529,18053093587,"[3, 7]",700d,7,XB09,XB,50,0
7530,18053093587,"[3, 7]",700d,7,DC02,DC,100,0
7531,18053093587,"[3, 7]",700d,7,YK04,YK,20,0
7532,18053093587,"[3, 7]",700d,7,SJ25,SJ,300,0
7533,42468840454,"[3, 7]",700d,3,SJ02,SJ,40,0
7534,42468840454,"[3, 7]",700d,3,DC01,DC,75,0
7535,42468840454,"[3, 7]",700d,3,XN01,XN,10,0
7536,5.22034E+11,"[3, 7]",700d,5,SJ02,SJ,40,0
7537,5.22034E+11,"[3, 7]",700d,5,DC01,DC,75,0
7538,5.22034E+11,"[3, 7]",700d,5,BJ01,BJ,55,0
7539,5.22034E+11,"[3, 7]",700d,5,PZ01,PZ,100,0
7540,5.22034E+11,"[3, 7]",700d,5,SJ03,SJ,100,0
7541,5.2187E+11,"[3, 7]",700d,10,CC33,CC,30,0
7542,5.2187E+11,"[3, 7]",700d,10,DK01,DK,10,0
7543,5.2187E+11,"[3, 7]",700d,10,XB07,XB,100,0
7544,5.2187E+11,"[3, 7]",700d,10,UV01,UV,30,0
7545,5.2187E+11,"[3, 7]",700d,10,ZG01,ZG,30,0
7546,5.2187E+11,"[3, 7]",700d,10,YK01,YK,20,0
7547,5.2187E+11,"[3, 7]",700d,10,SP01,SP,10,0
7548,5.2187E+11,"[3, 7]",700d,10,FD01,FD,5,0
7549,5.2187E+11,"[3, 7]",700d,10,BU01,BU,15,0
7550,5.2187E+11,"[3, 7]",700d,10,MO06,MO,20,0
7551,5.22098E+11,"[3, 7]",700d,5,CC05,CC,15,0
7552,5.22098E+11,"[3, 7]",700d,5,SJ28,SJ,20,0
7553,5.22098E+11,"[3, 7]",700d,5,CC07,CC,33,0
7554,5.22098E+11,"[3, 7]",700d,5,SJ07,SJ,40,0
7555,5.22098E+11,"[3, 7]",700d,5,ND01,ND,30,0
7556,5.23777E+11,"[3, 7]",700d,6,CC02,CC,25,0
7557,5.23777E+11,"[3, 7]",700d,6,CC04,CC,55,0
7558,5.23777E+11,"[3, 7]",700d,6,XB61,XB,unknown,0
7559,5.23777E+11,"[3, 7]",700d,6,XB03,XB,300,1
7560,5.23777E+11,"[3, 7]",700d,6,WJ01,WJ,50,0
7561,5.23777E+11,"[3, 7]",700d,6,XN07,XN,80,0
7562,16831203027,"[3, 7]",700d,9,GJ02,GJ,unknown,0
7563,16831203027,"[3, 7]",700d,9,DC02,DC,100,0
7564,16831203027,"[3, 7]",700d,9,ND01,ND,30,0
7565,16831203027,"[3, 7]",700d,9,PZ06,PZ,unknown,1
7566,16831203027,"[3, 7]",700d,9,QT04,QT,10,0
7567,16831203027,"[3, 7]",700d,9,SJ02,SJ,40,0
7568,16831203027,"[3, 7]",700d,9,WD01,WD,15,0
7569,16831203027,"[3, 7]",700d,9,XN01,XN,10,0
7570,16831203027,"[3, 7]",700d,9,YK01,YK,20,0
7571,19999809846,"[3, 7]",700d,6,BJ02,BJ,55,0
7572,19999809846,"[3, 7]",700d,6,DC01,DC,75,0
7573,19999809846,"[3, 7]",700d,6,JQ02,JQ,15,0
7574,19999809846,"[3, 7]",700d,6,SJ02,SJ,40,0
7575,19999809846,"[3, 7]",700d,6,XN01,XN,10,0
7576,19999809846,"[3, 7]",700d,6,XN06,XN,80,0
7577,20167630571,"[3, 7]",700d,14,QT02,QT,38,0
7578,20167630571,"[3, 7]",700d,14,CC07,CC,33,0
7579,20167630571,"[3, 7]",700d,14,DC07,DC,60,0
7580,20167630571,"[3, 7]",700d,14,DK09,DK,15,0
7581,20167630571,"[3, 7]",700d,14,FD01,FD,5,0
7582,20167630571,"[3, 7]",700d,14,JB01,JB,20,0
7583,20167630571,"[3, 7]",700d,14,LJ05,LJ,30,0
7584,20167630571,"[3, 7]",700d,14,MO01,MO,25,0
7585,20167630571,"[3, 7]",700d,14,QC02,QC,10,0
7586,20167630571,"[3, 7]",700d,14,SP02,SP,10,0
7587,20167630571,"[3, 7]",700d,14,WD01,WD,15,0
7588,20167630571,"[3, 7]",700d,14,XB06,XB,50,1
7589,20167630571,"[3, 7]",700d,14,YK01,YK,20,0
7590,20167630571,"[3, 7]",700d,14,ZG01,ZG,30,0
7591,27462844289,"[3, 7]",700d,13,BU04,BU,8,0
7592,27462844289,"[3, 7]",700d,13,CC07,CC,33,0
7593,27462844289,"[3, 7]",700d,13,DC02,DC,100,0
7594,27462844289,"[3, 7]",700d,13,DK05,DK,10,0
7595,27462844289,"[3, 7]",700d,13,FD01,FD,5,0
7596,27462844289,"[3, 7]",700d,13,FP01,FP,,0
7597,27462844289,"[3, 7]",700d,13,JZ01,JZ,8,0
7598,27462844289,"[3, 7]",700d,13,MO06,MO,20,0
7599,27462844289,"[3, 7]",700d,13,UV04,UV,30,0
7600,27462844289,"[3, 7]",700d,13,WD01,WD,15,0
7601,27462844289,"[3, 7]",700d,13,XB05,XB,100,1
7602,27462844289,"[3, 7]",700d,13,YK02,YK,20,0
7603,27462844289,"[3, 7]",700d,13,ZG03,ZG,20,0
7604,36910165248,"[3, 7]",700d,6,CC02,CC,25,0
7605,36910165248,"[3, 7]",700d,6,XB60,XB,150,0
7606,36910165248,"[3, 7]",700d,6,CC04,CC,55,0
7607,36910165248,"[3, 7]",700d,6,WJ01,WJ,50,0
7608,36910165248,"[3, 7]",700d,6,XB68,XB,120,0
7609,36910165248,"[3, 7]",700d,6,XN07,XN,80,0
7610,37994506504,"[3, 7]",700d,4,CC39,CC,35,0
7611,37994506504,"[3, 7]",700d,4,CC45,CC,44,0
7612,37994506504,"[3, 7]",700d,4,DC01,DC,75,0
7613,37994506504,"[3, 7]",700d,4,SJ01,SJ,35,0
7614,38663832002,"[3, 7]",700d,2,DC01,DC,75,0
7615,38663832002,"[3, 7]",700d,2,SJ07,SJ,40,0
7616,39237426326,"[3, 7]",700d,14,CC33,CC,30,0
7617,39237426326,"[3, 7]",700d,14,DC10,DC,60,0
7618,39237426326,"[3, 7]",700d,14,DK01,DK,10,0
7619,39237426326,"[3, 7]",700d,14,FD01,FD,5,0
7620,39237426326,"[3, 7]",700d,14,FW20,FW,,0
7621,39237426326,"[3, 7]",700d,14,JZ03,JZ,5,0
7622,39237426326,"[3, 7]",700d,14,MO01,MO,25,0
7623,39237426326,"[3, 7]",700d,14,ND03,ND,15,0
7624,39237426326,"[3, 7]",700d,14,QT04,QT,10,0
7625,39237426326,"[3, 7]",700d,14,UV20,UV,18,0
7626,39237426326,"[3, 7]",700d,14,WD01,WD,15,0
7627,39237426326,"[3, 7]",700d,14,XB04,XB,50,1
7628,39237426326,"[3, 7]",700d,14,YK01,YK,20,0
7629,39237426326,"[3, 7]",700d,14,ZG01,ZG,30,0
7630,41802068265,"[3, 7]",700d,9,XB07,XB,100,0
7631,41802068265,"[3, 7]",700d,9,CC04,CC,55,0
7632,41802068265,"[3, 7]",700d,9,CC33,CC,30,0
7633,41802068265,"[3, 7]",700d,9,DC01,DC,75,0
7634,41802068265,"[3, 7]",700d,9,GJ04,GJ,20,0
7635,41802068265,"[3, 7]",700d,9,JQ02,JQ,15,0
7636,41802068265,"[3, 7]",700d,9,SJ28,SJ,20,0
7637,41802068265,"[3, 7]",700d,9,XB64,XB,120,0
7638,41802068265,"[3, 7]",700d,9,XN01,XN,10,0
7639,43168072227,"[3, 7]",700d,8,UV01,UV,30,0
7640,43168072227,"[3, 7]",700d,8,DC07,DC,60,0
7641,43168072227,"[3, 7]",700d,8,ND01,ND,30,0
7642,43168072227,"[3, 7]",700d,8,PZ01,PZ,100,0
7643,43168072227,"[3, 7]",700d,8,QT04,QT,10,0
7644,43168072227,"[3, 7]",700d,8,SJ01,SJ,35,0
7645,43168072227,"[3, 7]",700d,8,UV03,UV,30,0
7646,43168072227,"[3, 7]",700d,8,XN01,XN,10,0
7647,43736454825,"[3, 7]",700d,5,SJ01,SJ,35,0
7648,43736454825,"[3, 7]",700d,5,DC13,DC,50,0
7649,43736454825,"[3, 7]",700d,5,GJ04,GJ,20,0
7650,43736454825,"[3, 7]",700d,5,SJ02,SJ,40,0
7651,43736454825,"[3, 7]",700d,5,XN01,XN,10,0
7652,44231886556,"[3, 7]",700d,18,CC04,CC,55,0
7653,44231886556,"[3, 7]",700d,18,DC21,DC,50,0
7654,44231886556,"[3, 7]",700d,18,DK06,DK,10,0
7655,44231886556,"[3, 7]",700d,18,FD01,FD,5,0
7656,44231886556,"[3, 7]",700d,18,FW02,FW,,0
