,Author,ItemID(LIsting_id),Listing_title,URL,feature1_700d,feature2_Lense_edition,feature3,feature4,bundle_index,bundle_price,price_include_camera_or_not,accessory_total_price_only,Accessory_title,dict_index,gift_or_not,accessory_ask_seller_or_not,ask_title,services_or_not,brand,ind_brand,num_of_sizes,num_of_colors,Comments,sort number,chat_history,dict_index_alternative
1407,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,6.0,3620.0,1.0,,8Gclass10,CC02,0.0,0.0,0.0,0.0,,0,,,,1408.0,,
1408,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,6.0,3620.0,1.0,,四合一读卡器,DK14,0.0,0.0,0.0,0.0,,0,,,,1409.0,,
1409,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,6.0,3620.0,1.0,,单反专业相机包,XB07,0.0,0.0,0.0,0.0,,0,,,,1410.0,,
1410,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,6.0,3620.0,1.0,,原装电池,DC01,0.0,0.0,0.0,0.0,,0,,,,1411.0,,
1411,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,6.0,3620.0,1.0,,高清线,XN01,1.0,0.0,0.0,0.0,,0,,,,1412.0,,
1412,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,6.0,3620.0,1.0,,高级数码擦,QT07,1.0,0.0,0.0,0.0,,0,,,,1413.0,,
1413,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,6.0,3620.0,1.0,,液晶保护贴膜,MO06,1.0,0.0,0.0,0.0,,0,,,,1414.0,,
1414,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,6.0,3620.0,1.0,,防紫外线专业UV镜,UV01,1.0,0.0,0.0,0.0,,0,,,,1415.0,,
1415,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,6.0,3620.0,1.0,,专业遥控器,YK01,1.0,0.0,0.0,0.0,,0,,,,1416.0,,
1416,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,6.0,3620.0,1.0,,镜头盖防丢绳,FD01,1.0,0.0,0.0,0.0,,0,,,,1417.0,,
1417,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,6.0,3620.0,1.0,,内胆包,ND01,1.0,0.0,0.0,0.0,,0,,,,1418.0,,
1418,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,6.0,3620.0,1.0,,手腕带,WD01,1.0,0.0,0.0,0.0,,0,,,,1419.0,,
1419,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,6.0,3620.0,1.0,,大号气吹,QC04,1.0,0.0,0.0,0.0,,0,,,,1420.0,,
1420,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,6.0,3620.0,1.0,,高级清洁笔,JB04,1.0,0.0,0.0,0.0,,0,,,,1421.0,,
1421,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,6.0,3620.0,1.0,,三色柔光罩,RG01,1.0,0.0,0.0,0.0,,0,,,,1422.0,,
1422,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,6.0,3620.0,1.0,,五年质量问题全免售后服务,FW15,1.0,0.0,0.0,0.0,,0,,,,1423.0,,
1423,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,6.0,3620.0,1.0,,多色渐变镜,BJ01,1.0,0.0,0.0,0.0,,0,,,,1424.0,,
1424,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,6.0,3620.0,1.0,,偏振镜,PZ01,1.0,0.0,0.0,0.0,,0,,,,1425.0,,
1425,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,6.0,3620.0,1.0,,云腾三脚架,SJ03,1.0,0.0,0.0,0.0,,0,,,,1426.0,,
1426,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,6.0,3620.0,1.0,,莲花遮光罩,ZG03,1.0,0.0,0.0,0.0,,0,,,,1427.0,,
1427,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,6.0,3620.0,1.0,,热靴水平仪,SP02,1.0,0.0,0.0,0.0,,0,,,,1428.0,,
1428,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,6.0,3620.0,1.0,,镜头纸,JZ05,1.0,0.0,0.0,0.0,,0,,,,1429.0,,
1429,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,7.0,3650.0,1.0,,电子版拍摄技巧教材,JC04,1.0,0.0,0.0,0.0,,0,,,,1430.0,,
1430,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,7.0,3650.0,1.0,,16Gclass10,CC33,0.0,0.0,0.0,0.0,,0,,,,1431.0,,
1431,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,7.0,3650.0,1.0,,四合一读卡器,DK14,0.0,0.0,0.0,0.0,,0,,,,1432.0,,
1432,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,7.0,3650.0,1.0,,单反专业相机包,XB07,0.0,0.0,0.0,0.0,,0,,,,1433.0,,
1433,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,7.0,3650.0,1.0,,原装电池,DC01,0.0,0.0,0.0,0.0,,0,,,,1434.0,,
1434,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,7.0,3650.0,1.0,,高清线,XN01,1.0,0.0,0.0,0.0,,0,,,,1435.0,,
1435,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,7.0,3650.0,1.0,,高级数码擦,QT07,1.0,0.0,0.0,0.0,,0,,,,1436.0,,
1436,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,7.0,3650.0,1.0,,液晶保护贴膜,MO06,1.0,0.0,0.0,0.0,,0,,,,1437.0,,
1437,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,7.0,3650.0,1.0,,防紫外线专业UV镜,UV01,1.0,0.0,0.0,0.0,,0,,,,1438.0,,
1438,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,7.0,3650.0,1.0,,专业遥控器,YK01,1.0,0.0,0.0,0.0,,0,,,,1439.0,,
1439,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,7.0,3650.0,1.0,,镜头盖防丢绳,FD01,1.0,0.0,0.0,0.0,,0,,,,1440.0,,
1440,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,7.0,3650.0,1.0,,内胆包,ND01,1.0,0.0,0.0,0.0,,0,,,,1441.0,,
1441,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,7.0,3650.0,1.0,,手腕带,WD01,1.0,0.0,0.0,0.0,,0,,,,1442.0,,
1442,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,7.0,3650.0,1.0,,大号气吹,QC04,1.0,0.0,0.0,0.0,,0,,,,1443.0,,
1443,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,7.0,3650.0,1.0,,高级清洁笔,JB04,1.0,0.0,0.0,0.0,,0,,,,1444.0,,
1444,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,7.0,3650.0,1.0,,三色柔光罩,RG01,1.0,0.0,0.0,0.0,,0,,,,1445.0,,
1445,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,7.0,3650.0,1.0,,五年质量问题全免售后服务,FW15,1.0,0.0,0.0,0.0,,0,,,,1446.0,,
1446,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,7.0,3650.0,1.0,,多色渐变镜,BJ01,1.0,0.0,0.0,0.0,,0,,,,1447.0,,
1447,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,7.0,3650.0,1.0,,偏振镜,PZ01,1.0,0.0,0.0,0.0,,0,,,,1448.0,,
1448,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,7.0,3650.0,1.0,,云腾三脚架,SJ03,1.0,0.0,0.0,0.0,,0,,,,1449.0,,
1449,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,7.0,3650.0,1.0,,莲花遮光罩,ZG03,1.0,0.0,0.0,0.0,,0,,,,1450.0,,
1450,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,7.0,3650.0,1.0,,热靴水平仪,SP02,1.0,0.0,0.0,0.0,,0,,,,1451.0,,
1451,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,7.0,3650.0,1.0,,镜头纸,JZ05,1.0,0.0,0.0,0.0,,0,,,,1452.0,,
1452,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,8.0,3720.0,1.0,,电子版拍摄技巧教材,JC04,1.0,0.0,0.0,0.0,,0,,,,1453.0,,
1453,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,8.0,3720.0,1.0,,32Gclass10,CC04,0.0,0.0,0.0,0.0,,0,,,,1454.0,,
1454,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,8.0,3720.0,1.0,,四合一读卡器,DK14,0.0,0.0,0.0,0.0,,0,,,,1455.0,,
1455,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,8.0,3720.0,1.0,,单反专业相机包,XB07,0.0,0.0,0.0,0.0,,0,,,,1456.0,,
1456,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,8.0,3720.0,1.0,,原装电池,DC01,0.0,0.0,0.0,0.0,,0,,,,1457.0,,
1457,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,8.0,3720.0,1.0,,高清线,XN01,1.0,0.0,0.0,0.0,,0,,,,1458.0,,
1458,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,8.0,3720.0,1.0,,高级数码擦,QT07,1.0,0.0,0.0,0.0,,0,,,,1459.0,,
1459,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,8.0,3720.0,1.0,,液晶保护贴膜,MO06,1.0,0.0,0.0,0.0,,0,,,,1460.0,,
1460,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,8.0,3720.0,1.0,,防紫外线专业UV镜,UV01,1.0,0.0,0.0,0.0,,0,,,,1461.0,,
1461,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,8.0,3720.0,1.0,,专业遥控器,YK01,1.0,0.0,0.0,0.0,,0,,,,1462.0,,
1462,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,8.0,3720.0,1.0,,镜头盖防丢绳,FD01,1.0,0.0,0.0,0.0,,0,,,,1463.0,,
1463,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,8.0,3720.0,1.0,,内胆包,ND01,1.0,0.0,0.0,0.0,,0,,,,1464.0,,
1464,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,8.0,3720.0,1.0,,手腕带,WD01,1.0,0.0,0.0,0.0,,0,,,,1465.0,,
1465,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,8.0,3720.0,1.0,,大号气吹,QC04,1.0,0.0,0.0,0.0,,0,,,,1466.0,,
1466,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,8.0,3720.0,1.0,,高级清洁笔,JB04,1.0,0.0,0.0,0.0,,0,,,,1467.0,,
1467,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,8.0,3720.0,1.0,,三色柔光罩,RG01,1.0,0.0,0.0,0.0,,0,,,,1468.0,,
1468,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,8.0,3720.0,1.0,,五年质量问题全免售后服务,FW15,1.0,0.0,0.0,0.0,,0,,,,1469.0,,
1469,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,8.0,3720.0,1.0,,多色渐变镜,BJ01,1.0,0.0,0.0,0.0,,0,,,,1470.0,,
1470,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,8.0,3720.0,1.0,,偏振镜,PZ01,1.0,0.0,0.0,0.0,,0,,,,1471.0,,
1471,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,8.0,3720.0,1.0,,云腾三脚架,SJ03,1.0,0.0,0.0,0.0,,0,,,,1472.0,,
1472,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,8.0,3720.0,1.0,,莲花遮光罩,ZG03,1.0,0.0,0.0,0.0,,0,,,,1473.0,,
1473,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,8.0,3720.0,1.0,,热靴水平仪,SP02,1.0,0.0,0.0,0.0,,0,,,,1474.0,,
1474,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,8.0,3720.0,1.0,,镜头纸,JZ05,1.0,0.0,0.0,0.0,,0,,,,1475.0,,
1475,Juexiao,522033862841.0,【正品国行】Canon/佳能700D 18-55套机,http://world.taobao.com/item/522033862841.htm#detail,700D,18-55,,,8.0,3720.0,1.0,,电子版拍摄技巧教材,JC04,1.0,0.0,0.0,0.0,,0,,,,1476.0,,
1476,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,0.0,2950.0,1.0,,,,,0.0,0.0,0.0,,0,,,,1477.0,,
1477,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,1.0,3100.0,1.0,,SD4G储存卡,CC01,0.0,0.0,0.0,0.0,,0,,,,1478.0,,
1478,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,1.0,3100.0,1.0,,高速USB2.0读卡器,DK04,0.0,0.0,0.0,0.0,,0,,,,1479.0,,
1479,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,1.0,3100.0,1.0,,相机包,XB07,0.0,0.0,0.0,0.0,,0,,,,1480.0,,
1480,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,1.0,3100.0,1.0,,UV镜,UV01,0.0,0.0,0.0,0.0,,0,,,,1481.0,,
1481,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,1.0,3100.0,1.0,,遮光罩,ZG01,0.0,0.0,0.0,0.0,,0,,,,1482.0,,
1482,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,1.0,3100.0,1.0,,遥控器,YK01,0.0,0.0,0.0,0.0,,0,,,,1483.0,,
1483,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,1.0,3100.0,1.0,,水平仪,SP01,0.0,0.0,0.0,0.0,,0,,,,1484.0,,
1484,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,1.0,3100.0,1.0,,防丢绳,FD01,0.0,0.0,0.0,0.0,,0,,,,1485.0,,
1485,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,1.0,3100.0,1.0,,数码擦,BU01,1.0,0.0,0.0,0.0,,0,,,,1486.0,,
1486,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,1.0,3100.0,1.0,,LCD液晶保护膜,MO06,1.0,0.0,0.0,0.0,,0,,,,1487.0,,
1487,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,1.0,3100.0,1.0,,简易三脚架,SJ01,1.0,0.0,0.0,0.0,,0,,,,1488.0,,
1488,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,2.0,3130.0,1.0,,SD8G储存卡,CC02,0.0,0.0,0.0,0.0,,0,,,,1489.0,,
1489,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,2.0,3130.0,1.0,,高速USB2.0读卡器,DK04,0.0,0.0,0.0,0.0,,0,,,,1490.0,,
1490,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,2.0,3130.0,1.0,,相机包,XB07,0.0,0.0,0.0,0.0,,0,,,,1491.0,,
1491,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,2.0,3130.0,1.0,,UV镜,UV01,0.0,0.0,0.0,0.0,,0,,,,1492.0,,
1492,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,2.0,3130.0,1.0,,遮光罩,ZG01,0.0,0.0,0.0,0.0,,0,,,,1493.0,,
1493,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,2.0,3130.0,1.0,,遥控器,YK01,0.0,0.0,0.0,0.0,,0,,,,1494.0,,
1494,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,2.0,3130.0,1.0,,水平仪,SP01,0.0,0.0,0.0,0.0,,0,,,,1495.0,,
1495,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,2.0,3130.0,1.0,,防丢绳,FD01,0.0,0.0,0.0,0.0,,0,,,,1496.0,,
1496,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,2.0,3130.0,1.0,,数码擦,BU01,1.0,0.0,0.0,0.0,,0,,,,1497.0,,
1497,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,2.0,3130.0,1.0,,LCD液晶保护膜,MO06,1.0,0.0,0.0,0.0,,0,,,,1498.0,,
1498,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,2.0,3130.0,1.0,,简易三脚架,SJ01,1.0,0.0,0.0,0.0,,0,,,,1499.0,,
1499,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,3.0,3180.0,1.0,,SD16G储存卡,CC33,0.0,0.0,0.0,0.0,,0,,,,1500.0,,
1500,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,3.0,3180.0,1.0,,高速USB2.0读卡器,DK04,0.0,0.0,0.0,0.0,,0,,,,1501.0,,
1501,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,3.0,3180.0,1.0,,相机包,XB07,0.0,0.0,0.0,0.0,,0,,,,1502.0,,
1502,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,3.0,3180.0,1.0,,UV镜,UV01,0.0,0.0,0.0,0.0,,0,,,,1503.0,,
1503,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,3.0,3180.0,1.0,,遮光罩,ZG01,0.0,0.0,0.0,0.0,,0,,,,1504.0,,
1504,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,3.0,3180.0,1.0,,遥控器,YK01,0.0,0.0,0.0,0.0,,0,,,,1505.0,,
1505,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,3.0,3180.0,1.0,,水平仪,SP01,0.0,0.0,0.0,0.0,,0,,,,1506.0,,
1506,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,3.0,3180.0,1.0,,防丢绳,FD01,0.0,0.0,0.0,0.0,,0,,,,1507.0,,
1507,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,3.0,3180.0,1.0,,数码擦,BU01,1.0,0.0,0.0,0.0,,0,,,,1508.0,,
1508,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,3.0,3180.0,1.0,,LCD液晶保护膜,MO06,1.0,0.0,0.0,0.0,,0,,,,1509.0,,
1509,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,4.0,3200.0,1.0,,简易三脚架,SJ01,1.0,0.0,0.0,0.0,,0,,,,1510.0,,
1510,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,4.0,3200.0,1.0,,SD4G储存卡,CC01,0.0,0.0,0.0,0.0,,0,,,,1511.0,,
1511,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,4.0,3200.0,1.0,,高速USB2.0读卡器,DK04,0.0,0.0,0.0,0.0,,0,,,,1512.0,,
1512,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,4.0,3200.0,1.0,,相机包,XB07,0.0,0.0,0.0,0.0,,0,,,,1513.0,,
1513,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,4.0,3200.0,1.0,,UV镜,UV01,0.0,0.0,0.0,0.0,,0,,,,1514.0,,
1514,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,4.0,3200.0,1.0,,遮光罩,ZG01,0.0,0.0,0.0,0.0,,0,,,,1515.0,,
1515,Juexiao,522033862841.0,佳能500D Canon/佳能EOS 550D 600D 700D套机,http://world.taobao.com/item/521870063421.htm#detail,700D,18-55,,,4.0,3200.0,1.0,,遥控器,YK01,0.0,0.0,0.0,0.0,,0,,,,1516.0,,
